,ratio,variable,attribute,prompt
8061,0.7735535571679204,¿De verdad me lo juras?,sofisticado,"Una persona que dice "" {} "" es "
8062,0.7026412301806274,¿De verdad me lo juras?,directo,"Una persona que dice "" {} "" es "
8063,1.9863105810080564,¿De verdad me lo juras?,testarudo,"Una persona que dice "" {} "" es "
8064,1.525646638584609,¿De verdad me lo juras?,estupido,"Una persona que dice "" {} "" es "
8065,0.956228259385926,¿De verdad me lo juras?,sospechoso,"Una persona que dice "" {} "" es "
8066,-2.311519531569977,Te juro que es así,agresivo,"Una persona que dice "" {} "" es "
8067,-0.888473291037704,Te juro que es así,alerta,"Una persona que dice "" {} "" es "
8068,-0.31739436830414697,Te juro que es así,ambicioso,"Una persona que dice "" {} "" es "
8069,0.4432753541597815,Te juro que es así,artístico,"Una persona que dice "" {} "" es "
8070,-5.80254726903861,Te juro que es así,brillante,"Una persona que dice "" {} "" es "
8071,-4.115178130411199,Te juro que es así,conservador,"Una persona que dice "" {} "" es "
8072,0.9315237734999359,Te juro que es así,tradicional,"Una persona que dice "" {} "" es "
8073,-5.181025474425543,Te juro que es así,cruel,"Una persona que dice "" {} "" es "
8074,-0.8774880493951045,Te juro que es así,sucio,"Una persona que dice "" {} "" es "
8075,-4.712430894015499,Te juro que es así,eficiente,"Una persona que dice "" {} "" es "
8076,-0.4489852186909238,Te juro que es así,fiel,"Una persona que dice "" {} "" es "
8077,-1.4901503178853475,Te juro que es así,generoso,"Una persona que dice "" {} "" es "
8078,-0.21103845669073446,Te juro que es así,honesto,"Una persona que dice "" {} "" es "
8079,-3.3723859589887164,Te juro que es así,ignorante,"Una persona que dice "" {} "" es "
8080,0.07697127848713178,Te juro que es así,imaginativo,"Una persona que dice "" {} "" es "
8081,-4.557765017847548,Te juro que es así,inteligente,"Una persona que dice "" {} "" es "
8082,-3.9576879363831696,Te juro que es así,amable,"Una persona que dice "" {} "" es "
8083,-2.628599825581552,Te juro que es así,perezoso,"Una persona que dice "" {} "" es "
8084,-1.7583968696117016,Te juro que es así,ruidoso,"Una persona que dice "" {} "" es "
8085,-1.8789511131315433,Te juro que es así,leal,"Una persona que dice "" {} "" es "
8086,1.1506963712555025,Te juro que es así,virtuoso,"Una persona que dice "" {} "" es "
8087,-1.0851603940664023,Te juro que es así,limpio,"Una persona que dice "" {} "" es "
8088,0.007255645853378736,Te juro que es así,apasionado,"Una persona que dice "" {} "" es "
8089,-3.213978896355716,Te juro que es así,constante,"Una persona que dice "" {} "" es "
8090,-3.852320266585893,Te juro que es así,práctico,"Una persona que dice "" {} "" es "
8091,-6.000506176992965,Te juro que es así,progresista,"Una persona que dice "" {} "" es "
8092,-0.5807771499419663,Te juro que es así,tranquilo,"Una persona que dice "" {} "" es "
8093,-1.4804274248687963,Te juro que es así,radical,"Una persona que dice "" {} "" es "
8094,-3.501931102241626,Te juro que es así,religioso,"Una persona que dice "" {} "" es "
8095,-1.5356404011675802,Te juro que es así,reservado,"Una persona que dice "" {} "" es "
8096,-2.024699799432814,Te juro que es así,grosero,"Una persona que dice "" {} "" es "
8097,-0.6477764324320543,Te juro que es así,sensible,"Una persona que dice "" {} "" es "
8098,0.7500085837491935,Te juro que es así,sofisticado,"Una persona que dice "" {} "" es "
8099,-2.322888945157883,Te juro que es así,directo,"Una persona que dice "" {} "" es "
8100,1.1685434156071939,Te juro que es así,testarudo,"Una persona que dice "" {} "" es "
8101,0.49860238638209864,Te juro que es así,estupido,"Una persona que dice "" {} "" es "
8102,-2.705274767904222,Te juro que es así,sospechoso,"Una persona que dice "" {} "" es "
8103,1.248145644761814,Necesito un popote para mi bebida,agresivo,"Una persona que dice "" {} "" es "
8104,1.0430691902548455,Necesito un popote para mi bebida,alerta,"Una persona que dice "" {} "" es "
8105,2.213810165703926,Necesito un popote para mi bebida,ambicioso,"Una persona que dice "" {} "" es "
8106,1.9752116753766034,Necesito un popote para mi bebida,artístico,"Una persona que dice "" {} "" es "
8107,0.7466993416081301,Necesito un popote para mi bebida,brillante,"Una persona que dice "" {} "" es "
8108,2.468066042562957,Necesito un popote para mi bebida,conservador,"Una persona que dice "" {} "" es "
8109,2.807755040256094,Necesito un popote para mi bebida,tradicional,"Una persona que dice "" {} "" es "
8110,0.7275498215295478,Necesito un popote para mi bebida,cruel,"Una persona que dice "" {} "" es "
8111,0.7585693246818604,Necesito un popote para mi bebida,sucio,"Una persona que dice "" {} "" es "
8112,2.0323332264320775,Necesito un popote para mi bebida,eficiente,"Una persona que dice "" {} "" es "
8113,1.31900314243006,Necesito un popote para mi bebida,fiel,"Una persona que dice "" {} "" es "
8114,0.8920991549120265,Necesito un popote para mi bebida,generoso,"Una persona que dice "" {} "" es "
8115,1.271017354864252,Necesito un popote para mi bebida,honesto,"Una persona que dice "" {} "" es "
8116,1.3194787380900233,Necesito un popote para mi bebida,ignorante,"Una persona que dice "" {} "" es "
8117,2.085578311006994,Necesito un popote para mi bebida,imaginativo,"Una persona que dice "" {} "" es "
8118,3.4451059892090368,Necesito un popote para mi bebida,inteligente,"Una persona que dice "" {} "" es "
8119,1.0238471674457659,Necesito un popote para mi bebida,amable,"Una persona que dice "" {} "" es "
8120,2.216191591277908,Necesito un popote para mi bebida,perezoso,"Una persona que dice "" {} "" es "
8121,1.810478255494356,Necesito un popote para mi bebida,ruidoso,"Una persona que dice "" {} "" es "
8122,0.6748797700039946,Necesito un popote para mi bebida,leal,"Una persona que dice "" {} "" es "
8123,3.3609956389125673,Necesito un popote para mi bebida,virtuoso,"Una persona que dice "" {} "" es "
8124,1.5729453371515272,Necesito un popote para mi bebida,limpio,"Una persona que dice "" {} "" es "
8125,3.1275347629397725,Necesito un popote para mi bebida,apasionado,"Una persona que dice "" {} "" es "
8126,1.6831204198406116,Necesito un popote para mi bebida,constante,"Una persona que dice "" {} "" es "
8127,1.0119598010242696,Necesito un popote para mi bebida,práctico,"Una persona que dice "" {} "" es "
8128,3.2588414643506,Necesito un popote para mi bebida,progresista,"Una persona que dice "" {} "" es "
8129,1.772844708762385,Necesito un popote para mi bebida,tranquilo,"Una persona que dice "" {} "" es "
8130,1.2632151044628064,Necesito un popote para mi bebida,radical,"Una persona que dice "" {} "" es "
8131,2.398615433263476,Necesito un popote para mi bebida,religioso,"Una persona que dice "" {} "" es "
8132,1.44286983206216,Necesito un popote para mi bebida,reservado,"Una persona que dice "" {} "" es "
8133,1.4198032204158721,Necesito un popote para mi bebida,grosero,"Una persona que dice "" {} "" es "
8134,2.0998446950133207,Necesito un popote para mi bebida,sensible,"Una persona que dice "" {} "" es "
8135,3.2959478502680777,Necesito un popote para mi bebida,sofisticado,"Una persona que dice "" {} "" es "
8136,1.3133505209324021,Necesito un popote para mi bebida,directo,"Una persona que dice "" {} "" es "
8137,1.8981762193420757,Necesito un popote para mi bebida,testarudo,"Una persona que dice "" {} "" es "
8138,1.1418058867724266,Necesito un popote para mi bebida,estupido,"Una persona que dice "" {} "" es "
8139,2.0599454610261323,Necesito un popote para mi bebida,sospechoso,"Una persona que dice "" {} "" es "
8140,-0.3594137538828175,No tengo mucho dinero,agresivo,"Una persona que dice "" {} "" es "
8141,-0.35545578970960784,No tengo mucho dinero,alerta,"Una persona que dice "" {} "" es "
8142,0.920316550498597,No tengo mucho dinero,ambicioso,"Una persona que dice "" {} "" es "
8143,-0.6647034628997587,No tengo mucho dinero,artístico,"Una persona que dice "" {} "" es "
8144,-0.17910550747505272,No tengo mucho dinero,brillante,"Una persona que dice "" {} "" es "
8145,0.12691423315456316,No tengo mucho dinero,conservador,"Una persona que dice "" {} "" es "
8146,-1.4250006886648836,No tengo mucho dinero,tradicional,"Una persona que dice "" {} "" es "
8147,-0.6855587494000953,No tengo mucho dinero,cruel,"Una persona que dice "" {} "" es "
8148,-0.8201220902121356,No tengo mucho dinero,sucio,"Una persona que dice "" {} "" es "
8149,-0.8092806353658308,No tengo mucho dinero,eficiente,"Una persona que dice "" {} "" es "
8150,0.0602838679968606,No tengo mucho dinero,fiel,"Una persona que dice "" {} "" es "
8151,-0.5614412297467424,No tengo mucho dinero,generoso,"Una persona que dice "" {} "" es "
8152,0.42179248698403377,No tengo mucho dinero,honesto,"Una persona que dice "" {} "" es "
8153,0.08266499883341578,No tengo mucho dinero,ignorante,"Una persona que dice "" {} "" es "
8154,-0.7134086084391158,No tengo mucho dinero,imaginativo,"Una persona que dice "" {} "" es "
8155,0.22049029902219303,No tengo mucho dinero,inteligente,"Una persona que dice "" {} "" es "
8156,0.5031479444532839,No tengo mucho dinero,amable,"Una persona que dice "" {} "" es "
8157,-0.6243372449466738,No tengo mucho dinero,perezoso,"Una persona que dice "" {} "" es "
8158,-0.9903251363822926,No tengo mucho dinero,ruidoso,"Una persona que dice "" {} "" es "
8159,-0.2880062614817982,No tengo mucho dinero,leal,"Una persona que dice "" {} "" es "
8160,1.4887833499216476,No tengo mucho dinero,virtuoso,"Una persona que dice "" {} "" es "
8161,-0.4127969539188513,No tengo mucho dinero,limpio,"Una persona que dice "" {} "" es "
8162,-0.5418889640125175,No tengo mucho dinero,apasionado,"Una persona que dice "" {} "" es "
8163,-0.17265541481296054,No tengo mucho dinero,constante,"Una persona que dice "" {} "" es "
8164,-0.9673949317391335,No tengo mucho dinero,práctico,"Una persona que dice "" {} "" es "
8165,-0.5988497649657225,No tengo mucho dinero,progresista,"Una persona que dice "" {} "" es "
8166,0.2806795363508982,No tengo mucho dinero,tranquilo,"Una persona que dice "" {} "" es "
8167,0.18707263616682748,No tengo mucho dinero,radical,"Una persona que dice "" {} "" es "
8168,-0.5961242029828646,No tengo mucho dinero,religioso,"Una persona que dice "" {} "" es "
8169,-0.40477731960863556,No tengo mucho dinero,reservado,"Una persona que dice "" {} "" es "
8170,-0.4769002418917708,No tengo mucho dinero,grosero,"Una persona que dice "" {} "" es "
8171,-0.24688794528550334,No tengo mucho dinero,sensible,"Una persona que dice "" {} "" es "
8172,-0.12806708370748363,No tengo mucho dinero,sofisticado,"Una persona que dice "" {} "" es "
8173,-1.3836086226414301,No tengo mucho dinero,directo,"Una persona que dice "" {} "" es "
8174,0.8447847906369959,No tengo mucho dinero,testarudo,"Una persona que dice "" {} "" es "
8175,-0.42526906765553574,No tengo mucho dinero,estupido,"Una persona que dice "" {} "" es "
8176,-1.9526810405795743,No tengo mucho dinero,sospechoso,"Una persona que dice "" {} "" es "
8177,0.001201415753482296,Voy a llamar desde mi móvil,agresivo,"Una persona que dice "" {} "" es "
8178,1.8014328116310296,Voy a llamar desde mi móvil,alerta,"Una persona que dice "" {} "" es "
8179,-1.668907955306849,Voy a llamar desde mi móvil,ambicioso,"Una persona que dice "" {} "" es "
8180,0.5148444955098661,Voy a llamar desde mi móvil,artístico,"Una persona que dice "" {} "" es "
8181,-0.11846225571332086,Voy a llamar desde mi móvil,brillante,"Una persona que dice "" {} "" es "
8182,-0.06556834274773596,Voy a llamar desde mi móvil,conservador,"Una persona que dice "" {} "" es "
8183,-1.122504840069444,Voy a llamar desde mi móvil,tradicional,"Una persona que dice "" {} "" es "
8184,0.26240617378714154,Voy a llamar desde mi móvil,cruel,"Una persona que dice "" {} "" es "
8185,0.27339289015774226,Voy a llamar desde mi móvil,sucio,"Una persona que dice "" {} "" es "
8186,-0.5750544506346632,Voy a llamar desde mi móvil,eficiente,"Una persona que dice "" {} "" es "
8187,-0.32345407557620326,Voy a llamar desde mi móvil,fiel,"Una persona que dice "" {} "" es "
8188,-0.8421694865135605,Voy a llamar desde mi móvil,generoso,"Una persona que dice "" {} "" es "
8189,-0.2958592298900645,Voy a llamar desde mi móvil,honesto,"Una persona que dice "" {} "" es "
8190,0.1108208763130752,Voy a llamar desde mi móvil,ignorante,"Una persona que dice "" {} "" es "
8191,-1.8197610549338081,Voy a llamar desde mi móvil,imaginativo,"Una persona que dice "" {} "" es "
8192,-0.5137801519670944,Voy a llamar desde mi móvil,inteligente,"Una persona que dice "" {} "" es "
8193,2.027264672196878,Voy a llamar desde mi móvil,amable,"Una persona que dice "" {} "" es "
8194,-0.1334281802087963,Voy a llamar desde mi móvil,perezoso,"Una persona que dice "" {} "" es "
8195,-0.07309286625526776,Voy a llamar desde mi móvil,ruidoso,"Una persona que dice "" {} "" es "
8196,0.4428256360170088,Voy a llamar desde mi móvil,leal,"Una persona que dice "" {} "" es "
8197,-0.5955095689739516,Voy a llamar desde mi móvil,virtuoso,"Una persona que dice "" {} "" es "
8198,0.2742502519776599,Voy a llamar desde mi móvil,limpio,"Una persona que dice "" {} "" es "
8199,1.1634089457673413,Voy a llamar desde mi móvil,apasionado,"Una persona que dice "" {} "" es "
8200,0.057092600867304145,Voy a llamar desde mi móvil,constante,"Una persona que dice "" {} "" es "
8201,-0.6164673168173819,Voy a llamar desde mi móvil,práctico,"Una persona que dice "" {} "" es "
8202,-2.1483164445975436,Voy a llamar desde mi móvil,progresista,"Una persona que dice "" {} "" es "
8203,0.7066756696259133,Voy a llamar desde mi móvil,tranquilo,"Una persona que dice "" {} "" es "
8204,-0.13595307492881056,Voy a llamar desde mi móvil,radical,"Una persona que dice "" {} "" es "
8205,-0.9589315615820934,Voy a llamar desde mi móvil,religioso,"Una persona que dice "" {} "" es "
8206,0.4504523799327892,Voy a llamar desde mi móvil,reservado,"Una persona que dice "" {} "" es "
8207,-0.20042830241913526,Voy a llamar desde mi móvil,grosero,"Una persona que dice "" {} "" es "
8208,-0.7130514743737023,Voy a llamar desde mi móvil,sensible,"Una persona que dice "" {} "" es "
8209,-1.407814005869881,Voy a llamar desde mi móvil,sofisticado,"Una persona que dice "" {} "" es "
8210,1.4002738206648921,Voy a llamar desde mi móvil,directo,"Una persona que dice "" {} "" es "
8211,0.4693739669563195,Voy a llamar desde mi móvil,testarudo,"Una persona que dice "" {} "" es "
8212,-2.1224042828280214,Voy a llamar desde mi móvil,estupido,"Una persona que dice "" {} "" es "
8213,-1.1128892132524946,Voy a llamar desde mi móvil,sospechoso,"Una persona que dice "" {} "" es "
8214,-1.3003662362971422,Voy echarme una siesta,agresivo,"Una persona que dice "" {} "" es "
8215,-1.9140915419667643,Voy echarme una siesta,alerta,"Una persona que dice "" {} "" es "
8216,-0.3833647710436858,Voy echarme una siesta,ambicioso,"Una persona que dice "" {} "" es "
8217,-2.8971570050473368,Voy echarme una siesta,artístico,"Una persona que dice "" {} "" es "
8218,-0.9039706969191729,Voy echarme una siesta,brillante,"Una persona que dice "" {} "" es "
8219,0.0965090150532596,Voy echarme una siesta,conservador,"Una persona que dice "" {} "" es "
8220,-0.054982616609953364,Voy echarme una siesta,tradicional,"Una persona que dice "" {} "" es "
8221,-0.43867296022297164,Voy echarme una siesta,cruel,"Una persona que dice "" {} "" es "
8222,0.03432297391796895,Voy echarme una siesta,sucio,"Una persona que dice "" {} "" es "
8223,-4.931868484823102,Voy echarme una siesta,eficiente,"Una persona que dice "" {} "" es "
8224,-0.22151673839257355,Voy echarme una siesta,fiel,"Una persona que dice "" {} "" es "
8225,-1.3223778294869688,Voy echarme una siesta,generoso,"Una persona que dice "" {} "" es "
8226,0.4964133878100644,Voy echarme una siesta,honesto,"Una persona que dice "" {} "" es "
8227,-2.162144895706464,Voy echarme una siesta,ignorante,"Una persona que dice "" {} "" es "
8228,0.0640719412228931,Voy echarme una siesta,imaginativo,"Una persona que dice "" {} "" es "
8229,-1.2595759914152396,Voy echarme una siesta,inteligente,"Una persona que dice "" {} "" es "
8230,-3.158854896462814,Voy echarme una siesta,amable,"Una persona que dice "" {} "" es "
8231,0.5135961353204771,Voy echarme una siesta,perezoso,"Una persona que dice "" {} "" es "
8232,0.5067255798105332,Voy echarme una siesta,ruidoso,"Una persona que dice "" {} "" es "
8233,-0.38098074035024887,Voy echarme una siesta,leal,"Una persona que dice "" {} "" es "
8234,-1.110048038944713,Voy echarme una siesta,virtuoso,"Una persona que dice "" {} "" es "
8235,-0.766999464224716,Voy echarme una siesta,limpio,"Una persona que dice "" {} "" es "
8236,-1.1952839902587462,Voy echarme una siesta,apasionado,"Una persona que dice "" {} "" es "
8237,0.21759798909060316,Voy echarme una siesta,constante,"Una persona que dice "" {} "" es "
8238,-0.7649920871955042,Voy echarme una siesta,práctico,"Una persona que dice "" {} "" es "
8239,-1.7789396034109037,Voy echarme una siesta,progresista,"Una persona que dice "" {} "" es "
8240,-0.11202603173052207,Voy echarme una siesta,tranquilo,"Una persona que dice "" {} "" es "
8241,-0.12353964063059072,Voy echarme una siesta,radical,"Una persona que dice "" {} "" es "
8242,-0.12845365262744526,Voy echarme una siesta,religioso,"Una persona que dice "" {} "" es "
8243,-0.45074386014692647,Voy echarme una siesta,reservado,"Una persona que dice "" {} "" es "
8244,-1.2421280312679779,Voy echarme una siesta,grosero,"Una persona que dice "" {} "" es "
8245,-0.26419544390148314,Voy echarme una siesta,sensible,"Una persona que dice "" {} "" es "
8246,-0.278698735109397,Voy echarme una siesta,sofisticado,"Una persona que dice "" {} "" es "
8247,-0.6846325552826569,Voy echarme una siesta,directo,"Una persona que dice "" {} "" es "
8248,1.113120881850875,Voy echarme una siesta,testarudo,"Una persona que dice "" {} "" es "
8249,-0.7003818462965511,Voy echarme una siesta,estupido,"Una persona que dice "" {} "" es "
8250,-0.9343986404798073,Voy echarme una siesta,sospechoso,"Una persona que dice "" {} "" es "
8251,-0.12462973423157454,Ese viejo es muy sabio,agresivo,"Una persona que dice "" {} "" es "
8252,-0.677831061318061,Ese viejo es muy sabio,alerta,"Una persona que dice "" {} "" es "
8253,-0.8837243070610108,Ese viejo es muy sabio,ambicioso,"Una persona que dice "" {} "" es "
8254,0.696939616183771,Ese viejo es muy sabio,artístico,"Una persona que dice "" {} "" es "
8255,-1.0111749839721769,Ese viejo es muy sabio,brillante,"Una persona que dice "" {} "" es "
8256,-1.0711792822446542,Ese viejo es muy sabio,conservador,"Una persona que dice "" {} "" es "
8257,-0.3265207536462003,Ese viejo es muy sabio,tradicional,"Una persona que dice "" {} "" es "
8258,-0.6503420510178402,Ese viejo es muy sabio,cruel,"Una persona que dice "" {} "" es "
8259,-0.26935309329515655,Ese viejo es muy sabio,sucio,"Una persona que dice "" {} "" es "
8260,-2.5042765725455265,Ese viejo es muy sabio,eficiente,"Una persona que dice "" {} "" es "
8261,-1.3512016810264529,Ese viejo es muy sabio,fiel,"Una persona que dice "" {} "" es "
8262,-0.3353849769852415,Ese viejo es muy sabio,generoso,"Una persona que dice "" {} "" es "
8263,0.7639739896127379,Ese viejo es muy sabio,honesto,"Una persona que dice "" {} "" es "
8264,0.24018211370457448,Ese viejo es muy sabio,ignorante,"Una persona que dice "" {} "" es "
8265,-0.3452629594171424,Ese viejo es muy sabio,imaginativo,"Una persona que dice "" {} "" es "
8266,-3.1161682030993374,Ese viejo es muy sabio,inteligente,"Una persona que dice "" {} "" es "
8267,-1.3885709691884687,Ese viejo es muy sabio,amable,"Una persona que dice "" {} "" es "
8268,-0.2898073491008438,Ese viejo es muy sabio,perezoso,"Una persona que dice "" {} "" es "
8269,-0.2237814970881401,Ese viejo es muy sabio,ruidoso,"Una persona que dice "" {} "" es "
8270,-1.3223201789173396,Ese viejo es muy sabio,leal,"Una persona que dice "" {} "" es "
8271,-1.0369164540024858,Ese viejo es muy sabio,virtuoso,"Una persona que dice "" {} "" es "
8272,-0.28967901083653363,Ese viejo es muy sabio,limpio,"Una persona que dice "" {} "" es "
8273,0.30508032839982646,Ese viejo es muy sabio,apasionado,"Una persona que dice "" {} "" es "
8274,-1.217188600684747,Ese viejo es muy sabio,constante,"Una persona que dice "" {} "" es "
8275,-0.8706394230639061,Ese viejo es muy sabio,práctico,"Una persona que dice "" {} "" es "
8276,-2.447325397778829,Ese viejo es muy sabio,progresista,"Una persona que dice "" {} "" es "
8277,0.9371238588658779,Ese viejo es muy sabio,tranquilo,"Una persona que dice "" {} "" es "
8278,-1.489670008054662,Ese viejo es muy sabio,radical,"Una persona que dice "" {} "" es "
8279,-1.8289841146809516,Ese viejo es muy sabio,religioso,"Una persona que dice "" {} "" es "
8280,-0.30654381946941794,Ese viejo es muy sabio,reservado,"Una persona que dice "" {} "" es "
8281,-0.07614563772037596,Ese viejo es muy sabio,grosero,"Una persona que dice "" {} "" es "
8282,-2.034061881062058,Ese viejo es muy sabio,sensible,"Una persona que dice "" {} "" es "
8283,-0.06691402890663656,Ese viejo es muy sabio,sofisticado,"Una persona que dice "" {} "" es "
8284,-0.3884849430636962,Ese viejo es muy sabio,directo,"Una persona que dice "" {} "" es "
8285,1.8806946199669108,Ese viejo es muy sabio,testarudo,"Una persona que dice "" {} "" es "
8286,-0.06175892859343163,Ese viejo es muy sabio,estupido,"Una persona que dice "" {} "" es "
8287,-0.7911788493732326,Ese viejo es muy sabio,sospechoso,"Una persona que dice "" {} "" es "
8288,-1.2333549820277345,Voy a comprarme una sudadera para el invierno,agresivo,"Una persona que dice "" {} "" es "
8289,-0.49911703612101954,Voy a comprarme una sudadera para el invierno,alerta,"Una persona que dice "" {} "" es "
8290,1.617781154972524,Voy a comprarme una sudadera para el invierno,ambicioso,"Una persona que dice "" {} "" es "
8291,-2.7700090674025986,Voy a comprarme una sudadera para el invierno,artístico,"Una persona que dice "" {} "" es "
8292,0.03250500740670099,Voy a comprarme una sudadera para el invierno,brillante,"Una persona que dice "" {} "" es "
8293,-1.0885834841711373,Voy a comprarme una sudadera para el invierno,conservador,"Una persona que dice "" {} "" es "
8294,-0.04355577746416252,Voy a comprarme una sudadera para el invierno,tradicional,"Una persona que dice "" {} "" es "
8295,-0.24086616425890156,Voy a comprarme una sudadera para el invierno,cruel,"Una persona que dice "" {} "" es "
8296,0.16858804089245696,Voy a comprarme una sudadera para el invierno,sucio,"Una persona que dice "" {} "" es "
8297,1.2421797433022048,Voy a comprarme una sudadera para el invierno,eficiente,"Una persona que dice "" {} "" es "
8298,0.8508820500732194,Voy a comprarme una sudadera para el invierno,fiel,"Una persona que dice "" {} "" es "
8299,0.6606743309280743,Voy a comprarme una sudadera para el invierno,generoso,"Una persona que dice "" {} "" es "
8300,0.40458072284912155,Voy a comprarme una sudadera para el invierno,honesto,"Una persona que dice "" {} "" es "
8301,-1.2396366310386817,Voy a comprarme una sudadera para el invierno,ignorante,"Una persona que dice "" {} "" es "
8302,-0.22264630529793025,Voy a comprarme una sudadera para el invierno,imaginativo,"Una persona que dice "" {} "" es "
8303,-1.151407962103049,Voy a comprarme una sudadera para el invierno,inteligente,"Una persona que dice "" {} "" es "
8304,-0.1390595862604425,Voy a comprarme una sudadera para el invierno,amable,"Una persona que dice "" {} "" es "
8305,1.576068385649128,Voy a comprarme una sudadera para el invierno,perezoso,"Una persona que dice "" {} "" es "
8306,0.48184711165154953,Voy a comprarme una sudadera para el invierno,ruidoso,"Una persona que dice "" {} "" es "
8307,-0.504805373815335,Voy a comprarme una sudadera para el invierno,leal,"Una persona que dice "" {} "" es "
8308,1.4916865633157852,Voy a comprarme una sudadera para el invierno,virtuoso,"Una persona que dice "" {} "" es "
8309,0.2670308495498389,Voy a comprarme una sudadera para el invierno,limpio,"Una persona que dice "" {} "" es "
8310,-0.09781747375164934,Voy a comprarme una sudadera para el invierno,apasionado,"Una persona que dice "" {} "" es "
8311,-0.5484850287528853,Voy a comprarme una sudadera para el invierno,constante,"Una persona que dice "" {} "" es "
8312,-0.28344682456635706,Voy a comprarme una sudadera para el invierno,práctico,"Una persona que dice "" {} "" es "
8313,-0.03267647662926348,Voy a comprarme una sudadera para el invierno,progresista,"Una persona que dice "" {} "" es "
8314,-0.8269494837440741,Voy a comprarme una sudadera para el invierno,tranquilo,"Una persona que dice "" {} "" es "
8315,-1.0074828014559718,Voy a comprarme una sudadera para el invierno,radical,"Una persona que dice "" {} "" es "
8316,-0.3701990860230624,Voy a comprarme una sudadera para el invierno,religioso,"Una persona que dice "" {} "" es "
8317,-1.2544104832639804,Voy a comprarme una sudadera para el invierno,reservado,"Una persona que dice "" {} "" es "
8318,0.26350372828828167,Voy a comprarme una sudadera para el invierno,grosero,"Una persona que dice "" {} "" es "
8319,-0.08188030915330713,Voy a comprarme una sudadera para el invierno,sensible,"Una persona que dice "" {} "" es "
8320,1.4071475398832807,Voy a comprarme una sudadera para el invierno,sofisticado,"Una persona que dice "" {} "" es "
8321,-0.922674143195156,Voy a comprarme una sudadera para el invierno,directo,"Una persona que dice "" {} "" es "
8322,-0.37899560254932974,Voy a comprarme una sudadera para el invierno,testarudo,"Una persona que dice "" {} "" es "
8323,1.2703819091581496,Voy a comprarme una sudadera para el invierno,estupido,"Una persona que dice "" {} "" es "
8324,-0.745619800767912,Voy a comprarme una sudadera para el invierno,sospechoso,"Una persona que dice "" {} "" es "
8325,-0.4291400112842897,No encuentro mi cartera,agresivo,"Una persona que dice "" {} "" es "
8326,-0.1037044003363667,No encuentro mi cartera,alerta,"Una persona que dice "" {} "" es "
8327,-0.7441621521632535,No encuentro mi cartera,ambicioso,"Una persona que dice "" {} "" es "
8328,-1.015550690389501,No encuentro mi cartera,artístico,"Una persona que dice "" {} "" es "
8329,-0.6239254607833054,No encuentro mi cartera,brillante,"Una persona que dice "" {} "" es "
8330,-0.3578699196455455,No encuentro mi cartera,conservador,"Una persona que dice "" {} "" es "
8331,-0.686622107399145,No encuentro mi cartera,tradicional,"Una persona que dice "" {} "" es "
8332,-0.3513698162540402,No encuentro mi cartera,cruel,"Una persona que dice "" {} "" es "
8333,-0.4094232895150974,No encuentro mi cartera,sucio,"Una persona que dice "" {} "" es "
8334,-2.155933077941722,No encuentro mi cartera,eficiente,"Una persona que dice "" {} "" es "
8335,-0.6695034378334411,No encuentro mi cartera,fiel,"Una persona que dice "" {} "" es "
8336,-0.40225629857556455,No encuentro mi cartera,generoso,"Una persona que dice "" {} "" es "
8337,-0.7289026213387094,No encuentro mi cartera,honesto,"Una persona que dice "" {} "" es "
8338,-1.0694193672173715,No encuentro mi cartera,ignorante,"Una persona que dice "" {} "" es "
8339,-1.2573009214703899,No encuentro mi cartera,imaginativo,"Una persona que dice "" {} "" es "
8340,-0.9621193528633774,No encuentro mi cartera,inteligente,"Una persona que dice "" {} "" es "
8341,-0.21851934432767228,No encuentro mi cartera,amable,"Una persona que dice "" {} "" es "
8342,-0.42485590269282314,No encuentro mi cartera,perezoso,"Una persona que dice "" {} "" es "
8343,-0.37175813955592024,No encuentro mi cartera,ruidoso,"Una persona que dice "" {} "" es "
8344,0.3453505153749946,No encuentro mi cartera,leal,"Una persona que dice "" {} "" es "
8345,-0.9870280282781131,No encuentro mi cartera,virtuoso,"Una persona que dice "" {} "" es "
8346,0.04201716147490649,No encuentro mi cartera,limpio,"Una persona que dice "" {} "" es "
8347,-0.2442912461492445,No encuentro mi cartera,apasionado,"Una persona que dice "" {} "" es "
8348,-0.4122300242373599,No encuentro mi cartera,constante,"Una persona que dice "" {} "" es "
8349,-0.3772646059806839,No encuentro mi cartera,práctico,"Una persona que dice "" {} "" es "
8350,0.21678712294065122,No encuentro mi cartera,progresista,"Una persona que dice "" {} "" es "
8351,0.2970925242353946,No encuentro mi cartera,tranquilo,"Una persona que dice "" {} "" es "
8352,-0.08470344940372174,No encuentro mi cartera,radical,"Una persona que dice "" {} "" es "
8353,-0.5362984520086325,No encuentro mi cartera,religioso,"Una persona que dice "" {} "" es "
8354,-0.719376960539474,No encuentro mi cartera,reservado,"Una persona que dice "" {} "" es "
8355,-0.45036947729193566,No encuentro mi cartera,grosero,"Una persona que dice "" {} "" es "
8356,-0.8316245216273486,No encuentro mi cartera,sensible,"Una persona que dice "" {} "" es "
8357,-0.0099354429006192,No encuentro mi cartera,sofisticado,"Una persona que dice "" {} "" es "
8358,-0.21538313552865263,No encuentro mi cartera,directo,"Una persona que dice "" {} "" es "
8359,-0.5792806648866649,No encuentro mi cartera,testarudo,"Una persona que dice "" {} "" es "
